US1COJK0023,20150910,SNOW,0,,,N,
US1ALCT0010,20150910,PRCP,0,,,N,
US1ALCT0010,20150910,SNOW,0,,,N,
US1TXBST041,20150910,PRCP,5,,,N,
US1NMBR0213,20150910,PRCP,0,,,N,
US1NMBR0213,20150910,SNOW,0,,,N,
US1UTCH0003,20150910,PRCP,0,,,N,
US1UTCH0003,20150910,SNOW,0,,,N,
US1ILCY0002,20150910,PRCP,30,,,N,
US1WYPT0014,20150910,PRCP,0,,,N,
US1WYPT0014,20150910,SNOW,0,,,N,
US1SDMN0001,20150910,PRCP,0,,,N,
US1SDMN0001,20150910,SNOW,0,,,N,
US1TXGS0039,20150910,PRCP,25,,,N,
US1WACM0009,20150910,PRCP,0,,,N,
US1WACM0009,20150910,SNOW,0,,,N,
US1COEG0008,20150910,PRCP,0,,,N,
US1COEG0008,20150910,SNOW,0,,,N,
US1MOFSA001,20150910,PRCP,0,,,N,
US1MOFSA001,20150910,SNOW,0,,,N,
US1OHMM0002,20150910,PRCP,0,,,N,
US1OHMM0002,20150910,SNOW,0,,,N,
US1ORWS0031,20150910,PRCP,0,,,N,
US1ORWS0031,20150910,SNOW,0,,,N,
US1MOGR0027,20150910,PRCP,0,,,N,
US1MOGR0027,20150910,SNOW,0,,,N,
US1ORBN0074,20150910,PRCP,0,,,N,
US1COLN0034,20150910,PRCP,0,,,N,
US1COLN0034,20150910,SNOW,0,,,N,
US1KSEL0014,20150910,PRCP,81,,,N,
US1CAMR0003,20150910,PRCP,0,,,N,
US1CAMR0003,20150910,SNOW,0,,,N,
US1COGR0045,20150910,PRCP,0,,,N,
US1COGR0045,20150910,SNOW,0,,,N,
US1ARMR0016,20150910,PRCP,18,,,N,
US1CATH0009,20150910,PRCP,0,,,N,
US1CATH0009,20150910,SNOW,0,,,N,
US1WISC0014,20150910,PRCP,89,,,N,
US1ORLN0020,20150910,PRCP,0,,,N,
US1ORLN0020,20150910,SNOW,0,,,N,
US1ORLN0020,20150910,SNWD,0,,,N,
US1NCYN0001,20150910,PRCP,33,,,N,
US1CASD0011,20150910,PRCP,0,,,N,
US1CASD0011,20150910,SNOW,0,,,N,
US1WYLM0102,20150910,PRCP,0,,,N,
US1WYLM0102,20150910,SNOW,0,,,N,
US1KSMC0006,20150910,PRCP,0,,,N,
US1KSMC0006,20150910,SNOW,0,,,N,
US1TXBRT045,20150910,PRCP,5,,,N,
US1TXAT0021,20150910,PRCP,0,,,N,
US1TXAT0021,20150910,SNOW,0,,,N,
US1ORLC0001,20150910,PRCP,0,,,N,
US1ORLC0001,20150910,SNOW,0,,,N,
US1ORLA0087,20150910,PRCP,0,,,N,
US1ORLA0087,20150910,SNOW,0,,,N,
US1NCWT0009,20150910,PRCP,20,,,N,
US1NCWT0009,20150910,SNOW,0,,,N,
US1NCWT0009,20150910,SNWD,0,,,N,
US1NCWT0009,20150910,WESD,0,,,N,
US1NCWT0009,20150910,WESF,0,,,N,
US1ORCY0007,20150910,PRCP,0,,,N,
US1ORCY0007,20150910,SNOW,0,,,N,
US1AZPM0250,20150910,PRCP,0,,,N,
US1AZPM0250,20150910,SNOW,0,,,N,
US1WYFM0018,20150910,PRCP,0,,,N,
US1WYFM0018,20150910,SNOW,0,,,N,
US1NMDA0232,20150910,PRCP,0,,,N,
US1NMDA0232,20150910,SNOW,0,,,N,
US1MDHW0021,20150910,PRCP,0,,,N,
US1MDHW0021,20150910,SNOW,0,,,N,
US1MNLS0003,20150910,PRCP,150,,,N,
US1TXVV0022,20150910,PRCP,0,,,N,
US1TXVV0022,20150910,SNOW,0,,,N,
US1CAHM0054,20150910,PRCP,0,,,N,
US1CAHM0054,20150910,SNOW,0,,,N,
CA1MB000031,20150910,PRCP,0,,,N,
CA1MB000031,20150910,SNOW,0,,,N,
US1TXWM0109,20150910,PRCP,3,,,N,
US1WASP0043,20150910,PRCP,0,,,N,
US1WASP0043,20150910,SNOW,0,,,N,
US1KSLC0005,20150910,PRCP,0,,,N,
US1KSLC0005,20150910,SNOW,0,,,N,
US1ORCK0005,20150910,PRCP,0,,,N,
US1ORCK0005,20150910,SNOW,0,,,N,
US1COLR0412,20150910,PRCP,0,,,N,
US1COLR0412,20150910,SNOW,0,,,N,
US1COPW0032,20150910,PRCP,0,,,N,
US1COPW0032,20150910,SNOW,0,,,N,
US1NMSN0051,20150910,PRCP,0,,,N,
US1NMSN0051,20150910,SNOW,0,,,N,
US1OHLC0001,20150910,PRCP,0,,,N,
US1OHLC0001,20150910,SNOW,0,,,N,
US1MIOW0002,20150910,PRCP,0,,,N,
US1MIOW0002,20150910,SNOW,0,,,N,
US1CORT0037,20150910,PRCP,0,,,N,
US1CORT0037,20150910,SNOW,0,,,N,
US1ORYM0004,20150910,PRCP,0,,,N,
US1ORYM0004,20150910,SNOW,0,,,N,
US1COSM0008,20150910,PRCP,0,,,N,
US1COSM0008,20150910,SNOW,0,,,N,
US1SDMY0011,20150910,PRCP,30,,,N,
US1COWE0341,20150910,PRCP,0,,,N,
US1COWE0341,20150910,SNOW,0,,,N,
US1NVCK0052,20150906,PRCP,0,,,N,
US1NVCK0052,20150906,SNOW,0,,,N,
US1NMRV0010,20150906,PRCP,0,,,N,
US1NMRV0010,20150906,SNOW,0,,,N,
US1CASN0080,20150906,PRCP,0,,,N,
US1CASN0080,20150906,SNOW,0,,,N,
US1INLW0024,20150906,PRCP,0,,,N,
US1INLW0024,20150906,SNOW,0,,,N,
US1AZMR0352,20150906,PRCP,0,,,N,
US1AZMR0352,20150906,SNOW,0,,,N,
US1NMSF0020,20150906,PRCP,13,,,N,
US1CASH0051,20150906,PRCP,0,,,N,
US1CASH0051,20150906,SNOW,0,,,N,
US1TXBXR293,20150906,PRCP,0,,,N,
US1TXBXR293,20150906,SNOW,0,,,N,
US1FLBW0090,20150906,PRCP,224,,,N,
US1UTBE0010,20150906,PRCP,0,,,N,
US1UTBE0010,20150906,SNOW,0,,,N,
US1ORCC0072,20150906,PRCP,0,,,N,
US1ORCC0072,20150906,SNOW,0,,,N,
US1TXMDL018,20150906,PRCP,0,,,N,
US1TXMDL018,20150906,SNOW,0,,,N,
US1TXBXR058,20150906,PRCP,0,,,N,
US1TXBXR058,20150906,SNOW,0,,,N,
US1INLW0025,20150906,PRCP,0,,,N,
US1INLW0025,20150906,SNOW,0,,,N,
US1ORLA0026,20150906,PRCP,0,,,N,
US1ORLA0026,20150906,SNOW,0,,,N,
US1CASD0049,20150906,PRCP,0,,,N,
US1CASD0049,20150906,SNOW,0,,,N,
US1ORJF0001,20150906,PRCP,0,,,N,
US1ORJF0001,20150906,SNOW,0,,,N,
US1CASD0103,20150906,PRCP,0,,,N,
US1CASD0103,20150906,SNOW,0,,,N,
US1CASN0090,20150906,PRCP,0,,,N,
US1CASN0090,20150906,SNOW,0,,,N,
US1COJK0023,20150906,PRCP,0,,,N,
US1COJK0023,20150906,SNOW,0,,,N,
US1TXBST041,20150906,PRCP,38,,,N,
US1TXBST041,20150906,SNOW,0,,,N,
US1UTCH0003,20150906,PRCP,0,,,N,
US1UTCH0003,20150906,SNOW,0,,,N,
US1COLN0034,20150906,PRCP,0,,,N,
US1COLN0034,20150906,SNOW,0,,,N,
US1CAMR0003,20150906,PRCP,0,,,N,
US1CAMR0003,20150906,SNOW,0,,,N,
US1ARMR0016,20150906,PRCP,0,,,N,
US1ARMR0016,20150906,SNOW,0,,,N,
US1CATH0009,20150906,PRCP,0,,,N,
US1CATH0009,20150906,SNOW,0,,,N,
US1ORLN0020,20150906,PRCP,0,,,N,
US1ORLN0020,20150906,SNOW,0,,,N,
US1ORLN0020,20150906,SNWD,0,,,N,
CA1SK000103,20150906,PRCP,28,,,N,
US1CASD0011,20150906,PRCP,0,,,N,
US1CASD0011,20150906,SNOW,0,,,N,
US1TXAT0021,20150906,PRCP,0,,,N,
US1TXAT0021,20150906,SNOW,0,,,N,
US1ORLA0087,20150906,PRCP,0,,,N,
US1ORLA0087,20150906,SNOW,0,,,N,
US1ORCY0007,20150906,PRCP,0,,,N,
US1ORCY0007,20150906,SNOW,0,,,N,
US1WYFM0018,20150906,PRCP,0,,,N,
US1WYFM0018,20150906,SNOW,0,,,N,
US1MNLS0003,20150906,PRCP,69,,,N,
US1TXVV0022,20150906,PRCP,0,,,N,
US1TXVV0022,20150906,SNOW,0,,,N,
US1FLBW0024,20150906,PRCP,127,,,N,
